,emir,bgdes,bgblng,bgrsi,bgema,bgsma,blngbnd,ema,sma,desindic,downBand,upBand,sigma,bho20,rsi,uho21,uho5,bho21,bho5,Date,Close
2203,kuvvetli sat,"[0, 0, 0.8072289156626502]","[0, 0.3895431194496095, 0.6104568805503905]","[0, 0.22601626016260098, 0.9349593495934976]","[0, 0.7205984643082172, 0.1397007678458914]","[0, 0.7205984643082172, 0.1397007678458914]",80.52284402751953,0.015245453040200196,0.015245453040200196,90.36144578313251,5.287258866054504,5.737741133945496,0.1072576828311884,5.5125,59.349593495934975,5.678433816507125,5.693679269547325,5.504761904761906,5.61,2014-01-17,5.65
2204,al,"[0, 0, 0.6585365853658525]","[0, 0.7575762805556898, 0.24242371944431013]","[0, 0.4691588785046727, 0.32710280373831824]","[0.0956014938562833, 0.8087970122874334, 0]","[0.0956014938562833, 0.8087970122874334, 0]",62.12118597221551,-0.006414613827478989,-0.006414613827478989,82.92682926829262,5.3286245461586645,5.749375453841332,0.10017878754349256,5.539,53.27102803738318,5.663101856625833,5.656687242798354,5.5214285714285705,5.6320000000000014,2014-01-21,5.59
2205,sat,"[0, 0, 0.6969696969696951]","[0, 0.6133458503471365, 0.38665414965286343]","[0, 0.09450549450549403, 1]","[0.3452197510980499, 0.3095604978039001, 0]","[0.3452197510980499, 0.3095604978039001, 0]",69.33270748264317,-0.02316335550406113,-0.02316335550406113,84.84848484848476,5.357441912964776,5.750558087035228,0.09359908906439328,5.553999999999999,62.63736263736265,5.623684188837394,5.6005208333333325,5.5442857142857145,5.6560000000000015,2014-01-22,5.63
2206,al,"[0, 0, 0.5384615384615375]","[0, 0.9146066271735406, 0.08539337282645945]","[0, 0.6512820512820525, 0]","[0.03900353491603234, 0.9219929301679354, 0]","[0.03900353491603234, 0.9219929301679354, 0]",54.269668641322966,-0.002617036662304173,-0.002617036662304173,76.92307692307688,5.370276574646697,5.756723425353303,0.092011154930144,5.5635,48.71794871794869,5.6270897732878185,5.624472736625514,5.555714285714287,5.666,2014-01-23,5.58
2207,al,"[0, 0.4153846153846172, 0.29230769230769144]","[0.37969720595617545, 0.6203027940438246, 0]","[0, 0.23380281690140833, 0.9154929577464792]","[0.22195596718173177, 0.5560880656365365, 0]","[0.22195596718173177, 0.5560880656365365, 0]",31.015139702191227,-0.01489267331236199,-0.01489267331236199,64.61538461538457,5.3831920565166005,5.7598079434834,0.08967044927780958,5.5715,59.15492957746479,5.6016982288679165,5.5868055555555545,5.566666666666666,5.645999999999999,2014-01-24,5.5
2208,al,"[0, 0.5384615384615375, 0.23076923076923123]","[0.4838578240746386, 0.5161421759253614, 0]","[0, 0.3894736842105263, 0.5263157894736843]","[0.4918849140536595, 0.0162301718926809, 0]","[0.4918849140536595, 0.0162301718926809, 0]",25.80710879626807,-0.033004209912872014,-0.033004209912872014,61.53846153846156,5.386661754452684,5.748338245547317,0.08611345026062706,5.567500000000001,55.26315789473684,5.5468609485960005,5.5138567386831285,5.5719047619047615,5.63,2014-01-27,5.48
2209,al,"[0.015384615384614761, 0.9692307692307705, 0]","[0.9845029475228746, 0.01549705247712533, 0]","[0, 0.6, 0.0]","[0.38408602155802296, 0.2318279568839541, 0]","[0.38408602155802296, 0.2318279568839541, 0]",0.7748526238562665,-0.02577118207515916,-0.02577118207515916,49.23076923076926,5.397316160958179,5.743683839041821,0.0824684947818193,5.5705,50.0,5.5108084763138425,5.485037294238684,5.564285714285715,5.5900000000000025,2014-01-28,5.4
2210,al,"[0, 0.7230769230769241, 0.13846153846153797]","[0.6521617013358855, 0.3478382986641144, 0]","[0, 0.6235294117647058, 0]","[0.5586651383781576, 0, 0]","[0.5586651383781576, 0, 0]",17.391914933205722,-0.0374849908408148,-0.0374849908408148,56.9230769230769,5.384396468470862,5.761603531529138,0.0898112054900665,5.573,49.411764705882355,5.451058807713243,5.413573816872428,5.566190476190476,5.555999999999999,2014-01-29,5.45
2211,al,"[0, 0.7846153846153839, 0.10769230769230802]","[0.6608810061165374, 0.3391189938834626, 0]","[0, 0.817721518987343, 0]","[0.10674425979165356, 0.7865114804166929, 0]","[0.10674425979165356, 0.7865114804166929, 0]",16.955949694173132,-0.0071622647015630045,-0.0071622647015630045,55.3846153846154,5.377654498501997,5.745345501498004,0.08754547690381148,5.5615000000000006,35.44303797468358,5.450487881985513,5.44332561728395,5.5647619047619035,5.5180000000000025,2014-01-30,5.44
2212,kuvvetli al,"[0.6551724137931046, 0, 0]","[0.0, 0, 0]","[0, 0.9499999999999992, 0]","[0.07267605221360553, 0.854647895572789, 0]","[0.07267605221360553, 0.854647895572789, 0]",-31.95787062603012,-0.004876375782964182,-0.004876375782964182,17.241379310344765,5.372048235630594,5.753951764369407,0.09092941160447944,5.5630000000000015,41.25000000000002,5.444832651503129,5.4399562757201645,5.556190476190476,5.482,2014-02-03,5.25
2213,al,"[0, 1.0, 0.0]","[0.4814125499246441, 0.5185874500753559, 0]","[0, 0.8399999999999997, 0]","[0.8749348120325042, 0, 0]","[0.8749348120325042, 0, 0]",25.929372503767794,-0.05870587076644895,-0.05870587076644895,50.0,5.316658256950463,5.792341743049537,0.11325797288073206,5.5545,44.00000000000001,5.339775829614187,5.2810699588477386,5.557142857142859,5.4540000000000015,2014-02-04,5.44
2214,al,"[0.1034482758620699, 0.7931034482758602, 0]","[0.5456022049265432, 0.4543977950734568, 0]","[0, 0.7763440860215058, 0]","[0, 0.5133927604102245, 0.2433036197948877]","[0, 0.5133927604102245, 0.2433036197948877]",22.719889753672838,0.01910610828598269,0.01910610828598269,44.827586206896505,5.300065493855965,5.783934506144035,0.11520690768763547,5.5420000000000025,34.40860215053765,5.393818274430067,5.412924382716049,5.54,5.404000000000001,2014-02-05,5.41
2215,al,"[0.1428571428571429, 0.7142857142857142, 0]","[0.5182949736533206, 0.4817050263466794, 0]","[0, 0.7763440860215058, 0]","[0, 0.8124237592254379, 0.0937881203872811]","[0, 0.8124237592254379, 0.0937881203872811]",24.08525131733397,0.007364978727274263,0.007364978727274263,42.857142857142854,5.290106982399012,5.787893017600987,0.1185204845718996,5.539,34.40860215053765,5.402543714688363,5.4099086934156375,5.5371428571428565,5.396000000000001,2014-02-06,5.41
2216,al,"[0.06607142857143003, 0.8678571428571399, 0]","[0.40396343114845285, 0.5960365688515471, 0]","[0, 0.8382022471910113, 0]","[0, 0.9277591388776836, 0.036120430561158205]","[0, 0.9277591388776836, 0.036120430561158205]",29.801828442577357,0.0028364594748717664,0.0028364594748717664,46.6964285714285,5.279526425517838,5.7894735744821615,0.12141598784864845,5.5345,35.95505617977528,5.406564260689738,5.409400720164609,5.532857142857144,5.3980000000000015,2014-02-07,5.4315
2217,al,"[0, 0.08333333333333882, 0.4583333333333306]","[0, 0.7264102089646611, 0.2735897910353388]","[0, 0.7176470588235301, 0]","[0, 0.8160195515336642, 0.09199022423316786]","[0, 0.8160195515336642, 0.09199022423316786]",63.67948955176694,0.007223793821614421,0.007223793821614421,72.91666666666653,5.2764700534256255,5.784529946574372,0.12096664122589207,5.530499999999999,32.94117647058825,5.420010002474681,5.427233796296296,5.5285714285714285,5.3900000000000015,2014-02-10,5.6
2218,sat,"[0, 5.684341886080802e-16, 0.4999999999999997]","[0, 0.6489100082678192, 0.3510899917321808]","[0, 0.8680462568472297, 0]","[0, 0, 0.682300315835801]","[0, 0, 0.682300315835801]",67.55449958660904,0.053579571602382366,0.053579571602382366,74.99999999999999,5.265868223658117,5.775281776341879,0.12128894111518206,5.520574999999999,36.70115642118074,5.517063432512844,5.570643004115226,5.525785714285713,5.3883,2014-02-11,5.61
